id,created_at,title,body,source,timestamp,sector,sub_sector,tags,tickers,transaction_type,holding_before,holding_after,amount_transaction,holder_type,holder_name,price,transaction_value,price_transaction,share_percentage_before,share_percentage_after,share_percentage_transaction,UID,symbol
685,2025-08-07 15:41:12.428489+00,PT Fersindo Nusa Jaya Buy Transaction of SUMBER ENERGI ANDALAN Tbk,"On August 05, 2025, PT Fersindo Nusa Jaya, an institution shareholder, bought 2,362,000 shares of SUMBER ENERGI ANDALAN Tbk, changing its holding from 92,497,600 to 94,859,600 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/5a0515722b_973f9b1c31.pdf,2025-08-05 07:33:45,Energy,oil-gas-coal,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,92497600,94859600,2362000,institution,PT Fersindo Nusa Jaya,0.0,1759690000.0,"{""types"": [], ""prices"": [], ""amount_transacted"": []}",9.26,9.49,0.23,,ITMA.JK
686,2025-08-07 15:41:13.031782+00,PT Fersindo Nusa Jaya Buy Transaction of SUMBER ENERGI ANDALAN Tbk,"On August 05, 2025, PT Fersindo Nusa Jaya, an institution shareholder, bought 254,800 shares of SUMBER ENERGI ANDALAN Tbk, changing its holding from 92,242,800 to 92,497,600 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/624064f071_3c2007d273.pdf,2025-08-05 07:33:45,Energy,oil-gas-coal,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,92242800,92497600,254800,institution,PT Fersindo Nusa Jaya,0.0,189826000.0,"{""types"": [], ""prices"": [], ""amount_transacted"": []}",9.23,9.26,0.03,,ITMA.JK
687,2025-08-07 15:41:13.653954+00,PT Victoria Investama TBK Buy Transaction of PT Victoria Investama Tbk.,"On August 05, 2025, PT Victoria Investama TBK, an institution shareholder, bought 212,040,000 shares of PT Victoria Investama Tbk., changing its holding from 10,726,112,445 to 10,938,152,445 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d09e774eb6_805715534f.pdf,2025-08-05 13:43:01,Financials,Holding & Investment Companies,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,10726112445,10938152445,212040000,institution,PT Victoria Investama Tbk,118.0,25020720000.0,"{""types"": [""buy""], ""prices"": [118], ""amount_transacted"": [212040000]}",58.25,59.401,1.151,798ba6b5-eb10-4486-a602-d0b592130163,VICO.JK
688,2025-08-07 15:41:14.269951+00,PT Victoria Investama TBK Buy Transaction of PT Bank Victoria International Tbk,"On August 05, 2025, PT Victoria Investama TBK, an institution shareholder, bought 212,040,000 shares of Bank Victoria International Tbk, changing its holding from 10,726,112,445 to 10,938,152,445 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a65a4c4a5f_99aaa6f6aa.pdf,2025-08-05 17:08:51,Financials,Banks,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,10726112445,10938152445,212040000,institution,PT Victoria Investama TBK,118.0,25020720000.0,"{""types"": [""buy""], ""prices"": [118], ""amount_transacted"": [212040000]}",58.25,59.401,1.151,798ba6b5-eb10-4486-a602-d0b592130163,BVIC.JK
689,2025-08-07 15:41:14.864609+00,PT Cakra Bhakti Para Putra Buy Transaction of PT Steel Pipe Industry of Indonesia Tbk,"On August 05, 2025, PT Cakra Bhakti Para Putra, an institution shareholder, bought 7,462,700 shares of PT Steel Pipe Industry of Indonesia Tbk, changing its holding from 4,103,852,430 to 4,111,315,130 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/313e36a625_bfa4cd5039.pdf,2025-08-05 15:08:18,basic-materials,basic-materials,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,4103852430,4111315130,7462700,institution,PT Cakra Bhakti Para Putra,348.0,2597019600.0,"{""types"": [""buy""], ""prices"": [348], ""amount_transacted"": [7462700]}",57.11,57.214,0.104,,ISSP.JK
690,2025-08-07 15:41:15.454199+00,Rudy Margono Sell Transaction of Perdana Gapura Prima Tbk,"On August 05, 2025, Rudy Margono, an insider shareholder, sold 1,000,000 shares of Perdana Gapura Prima Tbk, changing its holding from 11,054,500 to 10,054,500 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/e4a02d9ad7_72814f75eb.pdf,2025-08-05 17:48:24,Properties & Real Estate,Properties & Real Estate,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,11054500,10054500,1000000,insider,Rudy Margono,151.0,151000000.0,"{""types"": [""sell""], ""prices"": [151], ""amount_transacted"": [1000000]}",0.26,0.236,0.024,,GPRA.JK
691,2025-08-07 15:45:11.941581+00,Prajogo Pangestu Sell Transaction of PT Petrindo Jaya Kreasi Tbk,"On August 06, 2025, Prajogo Pangestu, an insider shareholder, sold 1,000,000,000 shares of PT Petrindo Jaya Kreasi Tbk, changing its holding from 95,517,650,000 to 94,517,650,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/61f5e5fdfb_4bb8bc3b10.pdf,2025-08-06 15:09:29,Energy,oil-gas-coal,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,95517650000,94517650000,1000000000,insider,Prajogo Pangestu,1450.0,1450000000000.0,"{""types"": [""sell""], ""prices"": [1450], ""amount_transacted"": [1000000000]}",84.966,84.076,0.889,,CUAN.JK
692,2025-08-07 15:45:12.815113+00,The Jok Tung Sell Transaction of PT Surya Semesta Internusa Tbk,"On August 06, 2025, The Jok Tung, an insider shareholder, sold 5,576,500 shares of PT Surya Semesta Internusa Tbk, changing its holding from 7,776,500 to 2,200,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/987c0798a6_45190b284c.pdf,2025-08-06 17:17:35,Infrastructures,Heavy Constructions & Civil Engineering,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,7776500,2200000,5576500,insider,The Jok Tung,2639.0,14716383500.0,"{""types"": [""sell""], ""prices"": [2639], ""amount_transacted"": [5576500]}",0.17,0.048,0.122,,SSIA.JK
693,2025-08-07 15:45:13.60611+00,PT Hillcon Equity Management Sell Transaction of PT Hillcon Tbk,"On August 06, 2025, PT Hillcon Equity Management, an institution shareholder, sold 75,000,000 shares of PT Hillcon Tbk, changing its holding from 7,975,013,000 to 7,900,013,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/fdb7d59c4e_608f632bbc.pdf,2025-08-06 11:18:05,Energy,oil-gas-coal,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,7975013000,7900013000,75000000,institution,PT Hillcon Equity Management,268.0,20100000000.0,"{""types"": [""sell""], ""prices"": [268], ""amount_transacted"": [75000000]}",54.1,53.591,0.509,,HILL.JK
694,2025-08-07 15:45:14.417644+00,Wilson Effendy Sell Transaction of PT Surya Semesta Internusa Tbk,"On August 06, 2025, Wilson Effendy, an insider shareholder, sold 492,400 shares of PT Surya Semesta Internusa Tbk, changing its holding from 2,830,300 to 2,337,900 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/8b2696a807_865b5b0ff7.pdf,2025-08-06 17:19:12,Infrastructures,Heavy Constructions & Civil Engineering,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,2830300,2337900,492400,insider,Wilson Effendy,2620.0,1290088000.0,"{""types"": [""sell""], ""prices"": [2620], ""amount_transacted"": [492400]}",0.06,0.05,0.01,,SSIA.JK
695,2025-08-07 15:45:15.279986+00,Hendro Susilo Buy Transaction of PT Segar Kumala Indonesia Tbk,"On August 06, 2025, Hendro Susilo, an insider shareholder, bought 3,000,000 shares of PT Segar Kumala Indonesia Tbk, changing its holding from 360,000,000 to 363,000,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/b95329e422_426d7d5456.pdf,2025-08-06 14:38:48,Consumer Non-Cyclicals,Food & Staples Retailing,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,360000000,363000000,3000000,insider,Hendro Susilo,1300.0,3900000000.0,"{""types"": [""buy""], ""prices"": [1300], ""amount_transacted"": [3000000]}",36,36.3,0.3,,BUAH.JK
696,2025-08-08 03:45:56.359212+00,David Alexander Gibbs Sell Transaction of PT Amman Mineral Internasional Tbk.,"On August 07, 2025, David Alexander Gibbs, an insider shareholder, sold 27,991,800 shares of PT Amman Mineral Internasional Tbk., changing its holding from 39,528,300 to 11,536,500 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/56338602c9_f610430c51.pdf,2025-08-07 17:29:57,basic-materials,basic-materials,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,39528300,11536500,27991800,insider,David Alexander Gibbs,7492.0,209714565600.0,"{""types"": [""sell""], ""prices"": [7492], ""amount_transacted"": [27991800]}",0.055,0.016,0.039,,AMMN.JK
697,2025-08-08 03:45:57.164989+00,Andy Buy Transaction of PT Bank Mestika Dharma Tbk.,"On August 07, 2025, Andy, an insider shareholder, bought 49,900 shares of PT Bank Mestika Dharma Tbk., changing its holding from 211,200 to 261,100 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/dafc0b4665_ca6fadba9f.pdf,2025-08-07 16:31:11,Financials,Banks,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,211200,261100,49900,insider,Andy,0.0,104291000.0,"{""types"": [""other""], ""prices"": [0], ""amount_transacted"": [49900]}",0,0,0,8b901c71-1f92-5cd8-a678-adc755f0bcf9,BBMD.JK
698,2025-08-08 03:45:57.961411+00,Hendra Halim Buy Transaction of PT Bank Mestika Dharma Tbk.,"On August 07, 2025, Hendra Halim, an insider shareholder, bought 87,200 shares of PT Bank Mestika Dharma Tbk., changing its holding from 683,200 to 770,400 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/e8e46483fc_3bccb4ce58.pdf,2025-08-07 16:31:33,Financials,Banks,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,683200,770400,87200,insider,Hendra Halim,0.0,182248000.0,"{""types"": [""other""], ""prices"": [0], ""amount_transacted"": [87200]}",0,0,0,35e5e4da-2ab5-59d5-8699-c63c30f1ae22,BBMD.JK
699,2025-08-08 03:45:58.773785+00,Dicky Yordan Buy Transaction of PT TBS Energi Utama Tbk,"On August 07, 2025, Dicky Yordan, an insider shareholder, bought 335,000 shares of PT TBS Energi Utama Tbk, changing its holding from 125,651,321 to 125,986,321 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/58a191e26b_828484b2c6.pdf,2025-08-07 18:18:52,Energy,oil-gas-coal,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,125651321,125986321,335000,insider,Dicky Yordan,1135.0,380225000.0,"{""types"": [""buy""], ""prices"": [1135], ""amount_transacted"": [335000]}",1.521,1.525,0.004,,TOBA.JK
700,2025-08-08 03:45:59.567558+00,Yusri Hadi Buy Transaction of PT Bank Mestika Dharma Tbk.,"On August 07, 2025, Yusri Hadi, an insider shareholder, bought 49,900 shares of PT Bank Mestika Dharma Tbk., changing its holding from 193,600 to 243,500 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/885d18b338_eeb5442454.pdf,2025-08-07 16:30:49,Financials,Banks,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,193600,243500,49900,insider,Yusri Hadi,0.0,104291000.0,"{""types"": [""other""], ""prices"": [0], ""amount_transacted"": [49900]}",0,0,0,8b901c71-1f92-5cd8-a678-adc755f0bcf9,BBMD.JK
701,2025-08-08 03:45:59.85849+00,Ir. Teguh Patriawan Buy Transaction of PT Nusantara Sawit Sejahtera Tbk,"On August 07, 2025, Ir. Teguh Patriawan, an insider shareholder, bought 31,357,400 shares of PT Nusantara Sawit Sejahtera Tbk, changing its holding from 2,654,170,400 to 2,685,527,800 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/6168bdea1c_eab881db67.pdf,2025-08-07 15:48:35,Consumer Non-Cyclicals,Food & Beverage,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,2654170400,2685527800,31357400,insider,Ir. Teguh Patriawan,350.0,10975090000.0,"{""types"": [""buy""], ""prices"": [350], ""amount_transacted"": [31357400]}",11.15,11.282,0.132,,NSSS.JK
702,2025-08-08 03:46:00.660128+00,Sani Handoko Buy Transaction of PT Multikarya Asia Pasifik Raya Tbk,"On August 07, 2025, Sani Handoko, an insider shareholder, bought 34,927,500 shares of PT Multikarya Asia Pasifik Raya Tbk, changing its holding from 43,333,300 to 78,260,800 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/fb197043ca_a423a1b0c7.pdf,2025-08-07 14:50:30,Energy,oil-gas-coal,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,43333300,78260800,34927500,insider,Sani Handoko,300.0,10478250000.0,"{""types"": [""buy""], ""prices"": [300], ""amount_transacted"": [34927500]}",1,1.806,0.806,,MKAP.JK
703,2025-08-08 03:46:00.950724+00,Achmad S. Kartasasmita Buy Transaction of PT Bank Mestika Dharma Tbk.,"On August 07, 2025, Achmad S. Kartasasmita, an insider shareholder, bought 89,600 shares of PT Bank Mestika Dharma Tbk., changing its holding from 346,700 to 436,300 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/782ef74268_a8c1db78f4.pdf,2025-08-07 16:33:21,Financials,Banks,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,346700,436300,89600,insider,Achmad S. Kartasasmita,0.0,187264000.0,"{""types"": [""other""], ""prices"": [0], ""amount_transacted"": [89600]}",0,0,0,ea6b614c-a78e-5756-9e12-a8d929c42094,BBMD.JK
704,2025-08-08 03:46:01.234131+00,Budi Aditya Erna Mulyanto Buy Transaction of PT Paperocks Indonesia Tbk.,"On August 07, 2025, Budi Aditya Erna Mulyanto, an insider shareholder, bought 97,176,400 shares of PT Paperocks Indonesia Tbk., changing its holding from 50,000,000 to 147,176,400 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/7909cd6eaf_4322e23336.pdf,2025-08-07 22:35:45,basic-materials,basic-materials,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,50000000,147176400,97176400,insider,Budi Aditya Erna Mulyanto,159.0,15451047600.0,"{""types"": [""buy""], ""prices"": [159], ""amount_transacted"": [97176400]}",4.65,13.687,9.037,,PPRI.JK
705,2025-08-08 03:46:02.037538+00,Christopher Sumasto Tjia Buy Transaction of PT PAM Mineral Tbk,"On August 07, 2025, Christopher Sumasto Tjia, an insider shareholder, bought 2,982,500 shares of PT PAM Mineral Tbk, changing its holding from 48,234,100 to 51,216,600 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a4eb3c63f7_781156be44.pdf,2025-08-07 19:51:25,basic-materials,basic-materials,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,48234100,51216600,2982500,insider,Christopher Sumasto Tjia,1035.0,3086887500.0,"{""types"": [""buy""], ""prices"": [1035], ""amount_transacted"": [2982500]}",0.454,0.482,0.028,,NICL.JK
716,2025-08-10 04:10:53.519548+00,Ridwan Buy Transaction of PT Benteng Api Technic Tbk,"On August 08, 2025, Ridwan, an insider shareholder, bought 15,900,000 shares of PT Benteng Api Technic Tbk, changing its holding from 1,313,500,000 to 1,329,400,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/5bf292676d_57db655db7.pdf,2025-08-08 15:47:23,basic-materials,basic-materials,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,1313500000,1329400000,15900000,insider,Ridwan,96.0,1526400000.0,"{""types"": [""buy""], ""prices"": [96], ""amount_transacted"": [15900000]}",43.42,43.946,0.526,,BATR.JK
717,2025-08-10 04:10:54.212705+00,PT Morris Capital Indonesia Buy Transaction of PT Multi Makmur Lemindo Tbk.,"On August 08, 2025, PT Morris Capital Indonesia, an institution shareholder, bought 174,675,000 shares of PT Multi Makmur Lemindo Tbk., changing its holding from 0 to 174,675,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/271fb04991_481cc482db.pdf,2025-08-08 15:19:50,Industrials,Industrial Goods,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,0,174675000,174675000,institution,PT Morris Capital Indonesia,80.0,13974000000.0,"{""types"": [""buy""], ""prices"": [80], ""amount_transacted"": [174675000]}",0,0,0,,PIPA.JK
718,2025-08-10 04:10:54.890031+00,Entus Asnawi Mukhson Buy Transaction of PT Adhi Karya (Persero) Tbk.,"On August 08, 2025, Entus Asnawi Mukhson, an insider shareholder, bought 1,272,700 shares of PT Adhi Karya (Persero) Tbk., changing its holding from 0 to 1,272,700 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/a6876e6b9e_ebb9b1fe00.pdf,2025-08-08 23:22:14,Infrastructures,Heavy Constructions & Civil Engineering,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,0,1272700,1272700,insider,Entus Asnawi Mukhson,239.08,304277116.0,"{""types"": [""buy""], ""prices"": [239.08], ""amount_transacted"": [1272700]}",0,0,0,,ADHI.JK
719,2025-08-10 04:10:55.562572+00,Ki Syahgolang Permata Buy Transaction of PT Adhi Karya (Persero) Tbk.,"On August 08, 2025, Ki Syahgolang Permata, an insider shareholder, bought 772,700 shares of PT Adhi Karya (Persero) Tbk., changing its holding from 0 to 772,700 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/d517dd0764_c404bdc575.pdf,2025-08-08 23:22:50,Infrastructures,Heavy Constructions & Civil Engineering,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,0,772700,772700,insider,Ki Syahgolang Permata,239.08,184737116.0,"{""types"": [""buy""], ""prices"": [239.08], ""amount_transacted"": [772700]}",0,0,0,,ADHI.JK
720,2025-08-10 04:10:56.239901+00,Kasikorn Vision Financial Company Pte. Sell Transaction of PT Bank Maspion Indonesia Tbk.,"On August 08, 2025, Kasikorn Vision Financial Company Pte., an institution shareholder, sold 90,513,312 shares of PT Bank Maspion Indonesia Tbk., changing its holding from 14,680,989,577 to 14,590,476,265 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/bfd5b2a4bd_020cff37e5.pdf,2025-08-08 17:06:11,Financials,Banks,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,14680989577,14590476265,90513312,institution,Kasikorn Vision Financial,460.0,41636123520.0,"{""types"": [""sell""], ""prices"": [460], ""amount_transacted"": [90513312]}",81.1,80.6,0.5,,BMAS.JK
721,2025-08-10 04:10:56.92332+00,PT Daya Kemilau Nusantara Investama Buy Transaction of PT Teknologi Karya Digital Nusa Tbk.,"On August 08, 2025, PT Daya Kemilau Nusantara Investama, an institution shareholder, bought 12,795,700 shares of PT Teknologi Karya Digital Nusa Tbk., changing its holding from 2,163,900,000 to 2,176,695,700 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/6032727140_5c0949c569.pdf,2025-08-08 21:58:54,Technology,software-it-services,"[""Bullish"",""Investment"",""Ownership Change"",""Insider Trading""]",,buy,2163900000,2176695700,12795700,institution,PT Daya Kemilau Nusantara Investama,491.347,6287129700,"{""types"": [""sell"", ""buy""], ""prices"": [243, 100], ""amount_transacted"": [35017900, 22222200]}",73,73.42,0.42,,TRON.JK
722,2025-08-10 04:10:57.612252+00,PT Daya Kemilau Nusantara Investama Sell Transaction of PT Teknologi Karya Digital Nusa Tbk.,"On August 08, 2025, PT Daya Kemilau Nusantara Investama, an institution shareholder, sold 255,515700 shares of PT Teknologi Karya Digital Nusa Tbk. as repo, changing its holding from 2,176,695,700 to 1,921,180,000 shares.",https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202508/6032727140_5c0949c569.pdf,2025-08-08 21:58:54,Technology,software-it-services,"[""Bearish"",""Divestment"",""Ownership Change"",""Insider Trading""]",,sell,2176695700,1921180000,255515700,institution,PT Daya Kemilau Nusantara Investama,99.2523,25360538600,"{""types"": [""other"", ""other""], ""prices"": [98, 100], ""amount_transacted"": [95515700, 160000000]}",73.42,65,8.42,7b337f12-d4b6-50cf-82da-c2b289811858,TRON.JK
